scene_id,disaster,pre_black_fraction,post_black_fraction,pre_brightness,post_brightness,pre_contrast,post_contrast,mean_abs_rgb_change
hurricane-michael_00000347,hurricane-michael,0.0,0.0,85.12774658203125,90.04843139648438,28.735288619995117,30.299163818359375,22.160842895507812
hurricane-michael_00000361,hurricane-michael,0.0,0.0,94.90925598144531,86.17915344238281,33.605098724365234,32.647029876708984,16.484085083007812
hurricane-harvey_00000123,hurricane-harvey,0.0,0.0,99.78230285644531,97.04340362548828,33.23027420043945,36.002681732177734,20.84885025024414
midwest-flooding_00000385,midwest-flooding,0.0,0.0,67.96513366699219,66.41336822509766,12.297416687011719,11.652591705322266,9.586118698120117
hurricane-harvey_00000451,hurricane-harvey,0.0,0.0,80.98690795898438,73.78005981445312,20.89140510559082,18.986621856689453,16.430301666259766
socal-fire_00001243,socal-fire,0.0,0.0,98.296875,90.5190200805664,19.62678337097168,27.10457992553711,19.46614646911621
santa-rosa-wildfire_00000185,santa-rosa-wildfire,0.0,0.0,107.2729721069336,112.53768920898438,18.678213119506836,23.312711715698242,11.497794151306152
hurricane-harvey_00000288,hurricane-harvey,0.0,0.0,83.60774230957031,102.2319107055664,8.936259269714355,36.71597671508789,37.00589370727539
socal-fire_00000268,socal-fire,0.0,0.0,80.99859619140625,75.4112777709961,26.187976837158203,20.8364315032959,15.29578971862793
socal-fire_00000488,socal-fire,0.0,0.0,88.68778228759766,83.34494018554688,30.91228675842285,23.01957130432129,17.901077270507812
hurricane-florence_00000085,hurricane-florence,0.0,0.0,54.822227478027344,58.60452651977539,22.683837890625,23.965362548828125,17.76811981201172
socal-fire_00001196,socal-fire,0.0,0.0,101.61241912841797,98.7591552734375,21.267410278320312,27.508392333984375,12.483832359313965
socal-fire_00000346,socal-fire,0.0,0.0,75.28646087646484,78.46759033203125,25.684003829956055,21.640226364135742,15.093822479248047
socal-fire_00001170,socal-fire,0.0,0.0,64.39163970947266,62.61082077026367,27.42856788635254,28.395225524902344,11.945023536682129
hurricane-harvey_00000119,hurricane-harvey,0.0,0.0,98.19480895996094,98.07064056396484,28.72113609313965,32.643798828125,14.201208114624023
hurricane-florence_00000064,hurricane-florence,0.0,0.0,57.73708724975586,44.87030029296875,28.947357177734375,17.978805541992188,15.20041275024414
mexico-earthquake_00000129,mexico-earthquake,0.0,0.0,94.7804183959961,98.06951904296875,30.875219345092773,26.814388275146484,21.821578979492188
midwest-flooding_00000313,midwest-flooding,0.0,0.0,82.85879516601562,86.05382537841797,22.3848934173584,33.8885383605957,16.690393447875977
hurricane-michael_00000539,hurricane-michael,0.0,0.0,97.05679321289062,95.05769348144531,38.469486236572266,38.0590934753418,11.591109275817871
socal-fire_00000480,socal-fire,0.0,0.0,98.95457458496094,92.44024658203125,19.521514892578125,14.931936264038086,12.98936653137207
socal-fire_00001261,socal-fire,0.0,0.0,82.5821762084961,89.84487915039062,27.948423385620117,30.248388290405273,17.21755599975586
hurricane-florence_00000497,hurricane-florence,0.0,0.0,58.97631072998047,22.676830291748047,26.674989700317383,8.254242897033691,36.44140625
santa-rosa-wildfire_00000309,santa-rosa-wildfire,0.0,0.0,88.20789337158203,90.5408706665039,22.743833541870117,19.787506103515625,11.269386291503906
hurricane-matthew_00000242,hurricane-matthew,0.0,0.0,74.69805908203125,71.41861724853516,18.39072608947754,18.61006736755371,17.085647583007812
socal-fire_00000057,socal-fire,0.0,0.0,70.68626403808594,72.0496597290039,27.274690628051758,25.575773239135742,9.014286994934082
hurricane-michael_00000528,hurricane-michael,0.0,0.0,81.90658569335938,85.38751983642578,30.991655349731445,33.55992126464844,18.61794662475586
midwest-flooding_00000244,midwest-flooding,0.17154947916666666,0.17371961805555555,54.699440002441406,49.74178695678711,34.601226806640625,27.4245548248291,13.864185333251953
hurricane-matthew_00000170,hurricane-matthew,0.0,0.0,86.39915466308594,88.63223266601562,23.934663772583008,22.76824378967285,19.87565040588379
hurricane-michael_00000241,hurricane-michael,0.0,0.0,101.52513885498047,98.86610412597656,34.82411193847656,34.84029006958008,18.86556053161621
hurricane-harvey_00000435,hurricane-harvey,0.0,0.0,109.01331329345703,89.17947387695312,24.175813674926758,23.58493423461914,23.528573989868164
midwest-flooding_00000005,midwest-flooding,0.0,0.0,78.35000610351562,87.26764678955078,17.49844741821289,17.163902282714844,17.648836135864258
santa-rosa-wildfire_00000081,santa-rosa-wildfire,0.0,0.0,76.69929504394531,87.2589340209961,28.783021926879883,19.803516387939453,24.57367706298828
hurricane-florence_00000192,hurricane-florence,0.0,0.0,54.44205856323242,49.20721435546875,20.18474006652832,18.902111053466797,18.040401458740234
hurricane-michael_00000461,hurricane-michael,0.0,0.0,93.81423950195312,90.57024383544922,34.17720413208008,36.9809684753418,13.679542541503906
santa-rosa-wildfire_00000229,santa-rosa-wildfire,0.0,0.0,60.78407287597656,57.84790802001953,22.16221046447754,16.402280807495117,17.952871322631836
hurricane-florence_00000536,hurricane-florence,0.0,0.0,91.95486450195312,55.12579345703125,26.535831451416016,15.044523239135742,38.50774002075195
hurricane-harvey_00000312,hurricane-harvey,0.0,0.0,81.16370391845703,73.65596008300781,16.70037078857422,39.694740295410156,32.985748291015625
palu-tsunami_00000040,palu-tsunami,0.4429253472222222,0.0,48.62149429321289,96.01811981201172,45.730796813964844,21.931732177734375,51.82024002075195
socal-fire_00001285,socal-fire,0.0,0.0,99.54279327392578,95.40987396240234,24.24223518371582,26.633907318115234,14.215313911437988
santa-rosa-wildfire_00000281,santa-rosa-wildfire,0.0,0.0,103.46151733398438,100.7037353515625,27.49764633178711,29.908449172973633,16.891963958740234
socal-fire_00000094,socal-fire,0.0,0.0,63.87044143676758,68.6011962890625,17.04939842224121,16.315105438232422,7.75499153137207
hurricane-michael_00000104,hurricane-michael,0.0,0.0,81.42842102050781,121.20052337646484,24.195270538330078,48.187984466552734,51.15910720825195
santa-rosa-wildfire_00000254,santa-rosa-wildfire,0.0,0.0,96.03729248046875,89.91659545898438,25.741025924682617,31.698022842407227,32.95193099975586
santa-rosa-wildfire_00000161,santa-rosa-wildfire,0.0,0.0,93.40324401855469,102.20403289794922,22.816757202148438,25.076398849487305,17.10329818725586
palu-tsunami_00000108,palu-tsunami,0.0,0.0,105.84038543701172,100.74114227294922,27.428529739379883,33.30895233154297,18.217159271240234
midwest-flooding_00000150,midwest-flooding,0.0,0.0,71.61660766601562,59.78508758544922,17.163856506347656,19.233436584472656,19.450666427612305
palu-tsunami_00000023,palu-tsunami,0.0,0.0,93.99735260009766,94.62865447998047,28.575634002685547,28.593944549560547,16.617332458496094
hurricane-michael_00000081,hurricane-michael,0.0,0.0,103.31890106201172,99.60459899902344,38.82767868041992,40.38981628417969,20.772171020507812
hurricane-michael_00000505,hurricane-michael,0.0,0.0,98.7584228515625,95.3631820678711,45.48161697387695,43.98330307006836,19.19292449951172
socal-fire_00000679,socal-fire,0.048285590277777776,0.056098090277777776,87.20240020751953,77.48253631591797,38.38495635986328,29.115068435668945,16.42588996887207
socal-fire_00000628,socal-fire,0.0,0.0,96.01113891601562,89.58496856689453,26.67469596862793,26.712669372558594,13.373589515686035
hurricane-michael_00000234,hurricane-michael,0.0,0.0,75.4145278930664,72.74974822998047,28.614395141601562,29.19308090209961,15.816695213317871
socal-fire_00000505,socal-fire,0.3343098958333333,0.3333333333333333,52.938838958740234,47.089447021484375,42.34083938598633,37.485595703125,10.84266471862793
santa-rosa-wildfire_00000357,santa-rosa-wildfire,0.0,0.0,110.7146224975586,94.43022155761719,27.188480377197266,23.740156173706055,26.11968231201172
hurricane-michael_00000427,hurricane-michael,0.0,0.0,80.58937072753906,84.63046264648438,28.964204788208008,26.473190307617188,15.995369911193848
hurricane-florence_00000388,hurricane-florence,0.0,0.0,66.97041320800781,68.8851318359375,21.87058448791504,17.69888687133789,20.25954818725586
hurricane-michael_00000409,hurricane-michael,0.0,0.0,84.47315979003906,79.1123046875,33.42338943481445,38.288665771484375,17.534469604492188
hurricane-matthew_00000212,hurricane-matthew,0.0,0.0,82.92562866210938,87.28916931152344,26.71653938293457,16.678064346313477,20.39984893798828
hurricane-harvey_00000152,hurricane-harvey,0.0,0.0,81.5919418334961,90.79893493652344,25.02606964111328,39.24260711669922,21.750831604003906
hurricane-michael_00000142,hurricane-michael,0.0,0.0,91.22721099853516,89.40292358398438,28.347570419311523,25.0197696685791,13.718894958496094
hurricane-michael_00000205,hurricane-michael,0.0,0.0,95.11418151855469,90.83032989501953,28.864362716674805,26.735254287719727,20.13389778137207
socal-fire_00000391,socal-fire,0.0,0.1228298611111111,69.61295318603516,63.20005416870117,22.89539909362793,33.067832946777344,19.03841209411621
hurricane-harvey_00000077,hurricane-harvey,0.0,0.0,73.67447662353516,71.50936889648438,23.33734130859375,25.094778060913086,18.776294708251953
socal-fire_00000525,socal-fire,0.0,0.0,116.55824279785156,92.85840606689453,24.245628356933594,27.279098510742188,30.524919509887695
hurricane-harvey_00000438,hurricane-harvey,0.004231770833333333,0.004123263888888889,83.19813537597656,83.23788452148438,31.56389617919922,31.748672485351562,17.165544509887695
hurricane-harvey_00000157,hurricane-harvey,0.0,0.0,67.09092712402344,72.36958312988281,7.639867305755615,9.457743644714355,9.444154739379883
hurricane-harvey_00000049,hurricane-harvey,0.0,0.0,88.0669174194336,79.54984283447266,9.318217277526855,37.387794494628906,32.796077728271484
midwest-flooding_00000030,midwest-flooding,0.0,0.2536892361111111,92.54940795898438,67.31314849853516,22.60674285888672,53.54098892211914,43.52047348022461
hurricane-michael_00000362,hurricane-michael,0.0,0.0,88.79955291748047,95.69585418701172,24.822113037109375,29.31824493408203,22.53157615661621
midwest-flooding_00000201,midwest-flooding,0.0,0.0,66.841796875,68.03392791748047,19.895544052124023,19.616456985473633,12.359663963317871
palu-tsunami_00000191,palu-tsunami,0.0,0.0,77.57540893554688,89.31763458251953,22.39324188232422,27.121448516845703,18.72428321838379
socal-fire_00000073,socal-fire,0.1489800347222222,0.1488715277777778,50.0979118347168,51.225765228271484,28.518524169921875,27.628393173217773,5.353551864624023
socal-fire_00000564,socal-fire,0.4673394097222222,0.4640842013888889,37.7824821472168,47.601959228515625,36.62254333496094,45.57381057739258,10.150788307189941
hurricane-harvey_00000218,hurricane-harvey,0.12858072916666666,0.13465711805555555,68.16930389404297,49.82432556152344,30.70010757446289,36.08780288696289,29.280454635620117
hurricane-matthew_00000039,hurricane-matthew,0.0,0.0,125.42801666259766,89.32581329345703,53.141475677490234,21.548145294189453,47.06589889526367
socal-fire_00001133,socal-fire,0.12152777777777778,0.10872395833333333,92.4701919555664,77.43749237060547,44.79005432128906,37.72248077392578,24.96028709411621
hurricane-florence_00000023,hurricane-florence,0.0,0.0,53.12742614746094,44.86212158203125,25.449710845947266,13.115769386291504,12.274269104003906
santa-rosa-wildfire_00000073,santa-rosa-wildfire,0.0,0.0,93.73351287841797,100.90107727050781,35.337501525878906,22.864940643310547,24.67914581298828
hurricane-matthew_00000268,hurricane-matthew,0.0,0.0,140.09986877441406,80.11588287353516,60.549842834472656,20.40297508239746,66.89253997802734
mexico-earthquake_00000074,mexico-earthquake,0.0,0.0,88.53009796142578,91.96733093261719,27.054956436157227,23.26662254333496,16.904983520507812
socal-fire_00001396,socal-fire,0.0,0.0,65.95681762695312,70.29553985595703,21.024564743041992,26.41180992126465,14.53635025024414
hurricane-matthew_00000221,hurricane-matthew,0.0,0.0,89.32504272460938,96.68655395507812,33.856319427490234,31.392690658569336,26.292282104492188
socal-fire_00000560,socal-fire,0.0,0.0,72.26261901855469,77.62348175048828,19.578882217407227,23.011228561401367,11.179506301879883
hurricane-florence_00000319,hurricane-florence,0.0,0.0,68.54361724853516,62.85781478881836,19.916358947753906,25.961402893066406,14.491355895996094
hurricane-florence_00000290,hurricane-florence,0.0,0.0,77.32475280761719,76.93109893798828,19.304258346557617,23.48111915588379,10.958044052124023
hurricane-florence_00000522,hurricane-florence,0.0,0.0,74.18544006347656,61.12095260620117,36.01584243774414,32.381385803222656,19.159107208251953
hurricane-florence_00000048,hurricane-florence,0.0,0.0,61.43684768676758,44.287330627441406,29.391382217407227,12.080971717834473,22.449073791503906
hurricane-florence_00000115,hurricane-florence,0.0,0.0,69.37097930908203,58.32215881347656,27.100383758544922,27.31941795349121,15.196325302124023
hurricane-harvey_00000337,hurricane-harvey,0.0,0.0,67.64981079101562,73.4464340209961,20.428470611572266,55.28144454956055,42.89738845825195
socal-fire_00000577,socal-fire,0.0,0.0,80.42765808105469,71.63700866699219,22.071144104003906,20.626195907592773,13.114583015441895
hurricane-florence_00000455,hurricane-florence,0.0,0.0,67.6310043334961,72.21448516845703,25.866397857666016,21.511077880859375,15.143012046813965
socal-fire_00000752,socal-fire,0.0,0.0,96.94857788085938,94.96748352050781,35.108863830566406,34.68671417236328,12.44737434387207
hurricane-michael_00000292,hurricane-michael,0.0,0.0,99.23817443847656,95.76324462890625,33.92619705200195,31.049785614013672,21.19455337524414
socal-fire_00000543,socal-fire,0.0,0.0,74.68348693847656,73.81051635742188,16.3121395111084,22.29340362548828,12.330078125
socal-fire_00000514,socal-fire,0.0,0.0,87.1258316040039,90.98169708251953,24.856861114501953,24.21119499206543,14.115270614624023
socal-fire_00000199,socal-fire,0.0,0.0,70.51895141601562,68.81381225585938,26.589101791381836,24.440073013305664,6.214047908782959
midwest-flooding_00000356,midwest-flooding,0.0,0.0,62.75118637084961,62.57244873046875,22.164695739746094,21.78711700439453,11.660301208496094
socal-fire_00000536,socal-fire,0.0,0.0,83.95750427246094,77.7131118774414,14.742402076721191,13.0884428024292,12.841978073120117
hurricane-florence_00000251,hurricane-florence,0.0,0.0,58.36368179321289,45.652488708496094,28.096553802490234,20.3477725982666,15.180953025817871
santa-rosa-wildfire_00000055,santa-rosa-wildfire,0.0,0.0,80.37596893310547,63.63938903808594,24.188623428344727,19.450803756713867,25.48643684387207
socal-fire_00000672,socal-fire,0.0,0.0,77.3056640625,81.34480285644531,22.574695587158203,27.29790496826172,12.640552520751953
midwest-flooding_00000087,midwest-flooding,0.0,0.0,63.11042785644531,61.88621139526367,16.22130584716797,14.110159873962402,10.050745010375977
socal-fire_00001297,socal-fire,0.0,0.0,84.17975616455078,97.24244689941406,30.935317993164062,31.41480255126953,18.661928176879883
socal-fire_00000958,socal-fire,0.0,0.0,78.95088958740234,84.5848159790039,22.29166030883789,15.7630033493042,14.530128479003906
socal-fire_00000693,socal-fire,0.08430989583333333,0.09049479166666667,66.00774383544922,66.13870239257812,32.578922271728516,28.448932647705078,12.618236541748047
hurricane-florence_00000218,hurricane-florence,0.0,0.0,46.77249526977539,44.15665054321289,19.862510681152344,8.072269439697266,14.964228630065918
hurricane-michael_00000359,hurricane-michael,0.0,0.0,82.55104064941406,89.10330200195312,25.189720153808594,25.359153747558594,22.405996322631836
hurricane-harvey_00000521,hurricane-harvey,0.0,0.0,71.11050415039062,84.42562866210938,20.08377456665039,31.72422981262207,25.331632614135742
hurricane-michael_00000009,hurricane-michael,0.0,0.0,85.90705108642578,86.01905822753906,31.72292709350586,32.53470230102539,19.561378479003906
socal-fire_00000537,socal-fire,0.0,0.0,90.51207733154297,93.2602310180664,40.91374588012695,46.67872619628906,16.687971115112305
hurricane-harvey_00000085,hurricane-harvey,0.2690972222222222,0.2635633680555556,76.9375,78.6640625,54.155364990234375,57.73773193359375,16.222946166992188
palu-tsunami_00000057,palu-tsunami,0.0,0.0,88.59342193603516,85.47305297851562,34.897979736328125,36.33978271484375,17.028791427612305
socal-fire_00000169,socal-fire,0.0,0.0,59.41015625,54.94527816772461,14.577452659606934,17.755727767944336,7.438693523406982
socal-fire_00001319,socal-fire,0.0,0.0,53.940391540527344,59.16023254394531,12.219850540161133,20.085500717163086,13.311993598937988
hurricane-michael_00000236,hurricane-michael,0.0,0.0,85.59147644042969,88.23311614990234,24.681549072265625,25.48744010925293,19.21614646911621
socal-fire_00000907,socal-fire,0.0,0.0,79.78829956054688,84.67665100097656,21.704269409179688,21.22801399230957,12.236002922058105
hurricane-florence_00000368,hurricane-florence,0.0,0.0,93.75694274902344,87.43424224853516,18.244792938232422,25.57784652709961,20.29231834411621
socal-fire_00000510,socal-fire,0.0,0.0,97.21607971191406,101.73213195800781,27.02920150756836,28.91999053955078,16.10460090637207
mexico-earthquake_00000046,mexico-earthquake,0.0,0.0,72.54340362548828,67.32110595703125,19.533103942871094,13.479970932006836,11.91319465637207
socal-fire_00000547,socal-fire,0.0,0.0,72.83633422851562,74.87615966796875,28.555988311767578,20.393712997436523,20.284975051879883
hurricane-florence_00000297,hurricane-florence,0.6166449652777778,0.6238064236111112,26.324472427368164,24.757125854492188,37.152374267578125,36.36822509765625,6.322916507720947
socal-fire_00001129,socal-fire,0.0,0.0,83.63834381103516,87.15625,34.01359176635742,28.674890518188477,15.218352317810059
santa-rosa-wildfire_00000096,santa-rosa-wildfire,0.0,0.0,100.6651840209961,100.9790267944336,32.50297546386719,30.108741760253906,16.60080337524414
hurricane-harvey_00000178,hurricane-harvey,0.0,0.11664496527777778,91.90219116210938,84.63833618164062,30.900020599365234,48.918785095214844,29.47732162475586
socal-fire_00000789,socal-fire,0.0,0.0,36.53938674926758,39.68471145629883,2.1540355682373047,2.085571527481079,3.2169415950775146
socal-fire_00000988,socal-fire,0.5891927083333334,0.5885416666666666,40.97334289550781,35.649192810058594,51.158111572265625,48.487361907958984,8.677734375
hurricane-harvey_00000242,hurricane-harvey,0.0,0.0,89.67086791992188,87.94682312011719,25.334684371948242,27.991458892822266,14.395255088806152
socal-fire_00000079,socal-fire,0.0,0.0,68.89431762695312,68.02781677246094,24.452627182006836,28.52935791015625,12.55739974975586
hurricane-florence_00000256,hurricane-florence,0.0,0.0,72.65520477294922,71.12731170654297,26.592121124267578,21.551292419433594,20.186668395996094
mexico-earthquake_00000122,mexico-earthquake,0.0,0.0,100.85315704345703,90.90555572509766,29.245447158813477,24.394174575805664,21.82215690612793
hurricane-michael_00000462,hurricane-michael,0.0,0.0,60.88361358642578,96.64149475097656,21.93939971923828,29.157052993774414,38.20515060424805
hurricane-florence_00000441,hurricane-florence,0.0,0.0,46.18565368652344,49.226524353027344,20.846588134765625,13.132126808166504,15.547670364379883
hurricane-harvey_00000109,hurricane-harvey,0.0,0.0,75.58777618408203,79.87847137451172,19.96135711669922,26.150386810302734,17.199254989624023
hurricane-michael_00000357,hurricane-michael,0.0,0.0,86.72877502441406,86.48983764648438,28.060054779052734,30.5018310546875,20.182435989379883
midwest-flooding_00000359,midwest-flooding,0.0,0.0,71.76876831054688,68.43966674804688,26.999027252197266,26.261024475097656,14.78309440612793
hurricane-michael_00000548,hurricane-michael,0.0,0.0,109.06983947753906,92.93156433105469,31.119359970092773,31.13276481628418,20.315139770507812
mexico-earthquake_00000009,mexico-earthquake,0.0,0.010416666666666666,90.31918334960938,88.40719604492188,29.571941375732422,27.957826614379883,18.873228073120117
hurricane-harvey_00000313,hurricane-harvey,0.0,0.0,71.6700210571289,95.7880859375,8.419297218322754,41.77149200439453,44.16674041748047
hurricane-matthew_00000213,hurricane-matthew,0.0,0.0,86.95427703857422,83.37423706054688,25.26622200012207,20.413774490356445,21.475296020507812
socal-fire_00000779,socal-fire,0.0,0.0,72.38722229003906,69.95026397705078,28.90291976928711,26.204116821289062,14.868236541748047
hurricane-florence_00000420,hurricane-florence,0.0,0.0,58.65263366699219,63.98991012573242,19.080791473388672,12.553844451904297,13.151656150817871
socal-fire_00001162,socal-fire,0.0,0.0,92.45279693603516,97.10481262207031,23.00919532775879,25.821109771728516,12.299515724182129
hurricane-matthew_00000066,hurricane-matthew,0.0,0.0,78.11489868164062,88.65987396240234,27.954269409179688,20.3046875,19.270145416259766
hurricane-harvey_00000204,hurricane-harvey,0.0,0.0,66.3570556640625,64.37286376953125,18.048404693603516,15.2024564743042,14.882269859313965
socal-fire_00000996,socal-fire,0.0,0.0,92.50325775146484,86.20584106445312,26.162006378173828,25.771757125854492,23.5400390625
hurricane-florence_00000416,hurricane-florence,0.0,0.0,51.24558639526367,62.54991149902344,21.984872817993164,32.08086013793945,14.775824546813965
hurricane-harvey_00000271,hurricane-harvey,0.0,0.0,76.88404083251953,90.95008850097656,12.655010223388672,35.489952087402344,35.00788497924805
santa-rosa-wildfire_00000134,santa-rosa-wildfire,0.2708333333333333,0.28125,48.213504791259766,57.93952941894531,35.132568359375,39.911773681640625,12.480216026306152
santa-rosa-wildfire_00000009,santa-rosa-wildfire,0.0,0.0,98.41812133789062,80.35717010498047,38.867164611816406,22.75735092163086,33.9228515625
hurricane-florence_00000285,hurricane-florence,0.0,0.0,74.5811996459961,79.4293212890625,19.705270767211914,29.318710327148438,15.335105895996094
