scene_id,disaster,post_json_path,pre_image_path,post_image_path,building_count,unclassified_count,mean_polygon_area,median_polygon_area,gsd,off_nadir_angle,sun_elevation,sensor,no-damage,minor-damage,major-damage,destroyed
hurricane-harvey_00000477,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000477_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000477_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000477_post_disaster.png,231,0,1359.4974304521577,1468.4138679562786,3.024613,42.91436,66.44999,GEOEYE01,26,57,148,0
hurricane-harvey_00000478,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000478_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000478_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000478_post_disaster.png,35,1,1572.0629563019138,790.977467362153,3.024613,42.91436,66.44999,GEOEYE01,2,33,0,0
hurricane-harvey_00000480,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000480_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000480_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000480_post_disaster.png,102,0,1817.8659883985044,2015.7637249445797,3.024613,42.91436,66.44999,GEOEYE01,1,40,61,0
hurricane-harvey_00000481,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000481_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000481_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000481_post_disaster.png,8,0,523.0549136078846,194.43170732557925,3.024613,42.91436,66.44999,GEOEYE01,0,0,0,8
hurricane-harvey_00000482,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000482_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000482_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000482_post_disaster.png,60,0,2356.0508798178803,2447.9273455743146,3.024613,42.91436,66.44999,GEOEYE01,0,35,25,0
hurricane-harvey_00000484,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000484_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000484_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000484_post_disaster.png,165,0,1178.7737282661017,943.5372655502277,3.024613,42.91436,66.44999,GEOEYE01,9,23,126,7
hurricane-harvey_00000486,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000486_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000486_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000486_post_disaster.png,40,1,2021.1543134337358,2006.470330974248,3.024613,42.91436,66.44999,GEOEYE01,7,7,24,2
hurricane-harvey_00000488,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000488_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000488_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000488_post_disaster.png,171,0,1391.1678173630462,1029.4682229273005,3.024613,42.91436,66.44999,GEOEYE01,121,44,6,0
hurricane-harvey_00000489,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000489_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000489_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000489_post_disaster.png,43,2,2097.5186619733295,1892.1767275381278,3.024613,42.91436,66.44999,GEOEYE01,7,10,26,0
hurricane-harvey_00000491,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000491_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000491_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000491_post_disaster.png,175,2,1499.9234435058736,1284.5115419749434,3.024613,42.91436,66.44999,GEOEYE01,0,60,114,1
hurricane-harvey_00000492,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000492_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000492_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000492_post_disaster.png,110,0,2408.350530921927,1279.3242233084154,3.024613,42.91436,66.44999,GEOEYE01,86,6,18,0
hurricane-harvey_00000493,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000493_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000493_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000493_post_disaster.png,36,0,658.1420006600216,192.11679721889067,3.024613,42.91436,66.44999,GEOEYE01,0,0,7,29
hurricane-harvey_00000494,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000494_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000494_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000494_post_disaster.png,53,0,3370.859781197631,1846.9107589547973,3.024613,42.91436,66.44999,GEOEYE01,53,0,0,0
hurricane-harvey_00000495,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000495_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000495_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000495_post_disaster.png,76,0,4680.286426861396,2571.792928204779,3.024613,42.91436,66.44999,GEOEYE01,69,5,2,0
hurricane-harvey_00000496,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000496_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000496_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000496_post_disaster.png,22,0,559.6845872178151,659.717884858712,3.024613,42.91436,66.44999,GEOEYE01,0,3,17,2
hurricane-harvey_00000499,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000499_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000499_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000499_post_disaster.png,67,0,1181.526630605886,1244.180524121036,3.024613,42.91436,66.44999,GEOEYE01,0,3,59,5
hurricane-harvey_00000500,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000500_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000500_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000500_post_disaster.png,100,0,1767.9900609011281,1756.3826418472056,3.024613,42.91436,66.44999,GEOEYE01,0,11,88,1
hurricane-harvey_00000501,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000501_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000501_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000501_post_disaster.png,36,0,3677.620535859349,2543.902202642197,3.024613,42.91436,66.44999,GEOEYE01,0,17,19,0
hurricane-harvey_00000502,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000502_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000502_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000502_post_disaster.png,210,0,991.548719419433,1010.9029897233214,3.024613,42.91436,66.44999,GEOEYE01,0,0,210,0
hurricane-harvey_00000505,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000505_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000505_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000505_post_disaster.png,54,0,1820.443066749815,1993.6464601825842,3.024613,42.91436,66.44999,GEOEYE01,15,35,4,0
hurricane-harvey_00000506,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000506_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000506_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000506_post_disaster.png,101,0,953.640231991286,1109.9083047710326,3.024613,42.91436,66.44999,GEOEYE01,0,0,101,0
hurricane-harvey_00000507,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000507_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000507_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000507_post_disaster.png,156,0,1547.6998299682512,1587.0750628140236,3.024613,42.91436,66.44999,GEOEYE01,0,68,88,0
hurricane-harvey_00000508,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000508_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000508_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000508_post_disaster.png,195,1,1181.3139442513311,1128.7023873900243,3.024613,42.91436,66.44999,GEOEYE01,40,64,91,0
hurricane-harvey_00000509,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000509_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000509_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000509_post_disaster.png,174,0,1267.1468577337205,1317.0456074178765,3.024613,42.91436,66.44999,GEOEYE01,17,157,0,0
hurricane-harvey_00000511,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000511_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000511_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000511_post_disaster.png,13,1,575.9560599720473,392.0557367377211,3.024613,42.91436,66.44999,GEOEYE01,0,0,5,8
hurricane-harvey_00000512,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000512_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000512_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000512_post_disaster.png,13,0,6310.652929744033,1284.6344328846099,3.024613,42.91436,66.44999,GEOEYE01,4,6,1,2
hurricane-harvey_00000514,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000514_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000514_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000514_post_disaster.png,35,0,2337.5902503161865,973.4500334619187,3.024613,42.91436,66.44999,GEOEYE01,35,0,0,0
hurricane-harvey_00000515,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000515_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000515_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000515_post_disaster.png,30,0,2273.7455524930506,1274.173286595735,3.024613,42.91436,66.44999,GEOEYE01,30,0,0,0
hurricane-harvey_00000517,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000517_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000517_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000517_post_disaster.png,6,0,2219.8748397932836,2267.87205267882,3.024613,42.91436,66.44999,GEOEYE01,0,0,6,0
hurricane-harvey_00000519,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000519_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000519_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000519_post_disaster.png,9,1,15791.218634393448,1129.752430476731,3.024613,42.91436,66.44999,GEOEYE01,7,1,1,0
hurricane-harvey_00000520,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000520_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000520_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000520_post_disaster.png,1,0,1307.3262124741714,1307.3262124741714,3.024613,42.91436,66.44999,GEOEYE01,0,0,1,0
hurricane-harvey_00000521,hurricane-harvey,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-harvey_00000521_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000521_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-harvey_00000521_post_disaster.png,22,0,921.3014627796259,423.79655767448594,3.024613,42.91436,66.44999,GEOEYE01,0,5,16,1
hurricane-matthew_00000000,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000000_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000000_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000000_post_disaster.png,105,0,246.94276972586619,221.73797585676627,2.7733664499999997,36.067111970000006,59.83116913,WORLDVIEW02,3,97,2,3
hurricane-matthew_00000001,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000001_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000001_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000001_post_disaster.png,2,0,232.87689984774698,232.87689984774698,2.7733664499999997,36.067111970000006,59.83116913,WORLDVIEW02,0,1,0,1
hurricane-matthew_00000002,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000002_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000002_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000002_post_disaster.png,38,0,177.5032530711255,148.3437151273087,2.7733664499999997,36.067111970000006,59.83116913,WORLDVIEW02,4,27,6,1
hurricane-matthew_00000003,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000003_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000003_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000003_post_disaster.png,118,0,248.06542816377612,204.35982363072685,2.7733664499999997,36.067111970000006,59.83116913,WORLDVIEW02,13,105,0,0
hurricane-matthew_00000004,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000004_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000004_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000004_post_disaster.png,0,0,,,2.7733664499999997,36.067111970000006,59.83116913,WORLDVIEW02,0,0,0,0
hurricane-matthew_00000005,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000005_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000005_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000005_post_disaster.png,71,0,203.89562585838382,186.18791107925256,2.7733664499999997,36.067111970000006,59.83116913,WORLDVIEW02,6,49,15,1
hurricane-matthew_00000006,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000006_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000006_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000006_post_disaster.png,0,0,,,2.7733664499999997,36.067111970000006,59.83116913,WORLDVIEW02,0,0,0,0
hurricane-matthew_00000007,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000007_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000007_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000007_post_disaster.png,27,6,232.86634536374999,207.34690198580043,2.37887692,29.44172287,61.575717929999996,WORLDVIEW02,13,14,0,0
hurricane-matthew_00000008,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000008_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000008_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000008_post_disaster.png,2,0,172.80786170166772,172.80786170166772,2.7733664499999997,36.067111970000006,59.83116913,WORLDVIEW02,0,2,0,0
hurricane-matthew_00000009,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000009_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000009_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000009_post_disaster.png,21,12,220.46843052841928,189.07327230530677,2.7733664499999997,36.067111970000006,59.83116913,WORLDVIEW02,4,16,0,1
hurricane-matthew_00000013,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000013_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000013_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000013_post_disaster.png,0,0,,,2.7733664499999997,36.067111970000006,59.83116913,WORLDVIEW02,0,0,0,0
hurricane-matthew_00000014,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000014_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000014_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000014_post_disaster.png,0,0,,,2.7733664499999997,36.067111970000006,59.83116913,WORLDVIEW02,0,0,0,0
hurricane-matthew_00000016,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000016_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000016_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000016_post_disaster.png,44,5,261.7908145210939,206.6143590408045,2.37887692,29.44172287,61.575717929999996,WORLDVIEW02,33,7,3,1
hurricane-matthew_00000017,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000017_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000017_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000017_post_disaster.png,47,9,252.443608672139,193.87248995147752,2.37887692,29.44172287,61.575717929999996,WORLDVIEW02,36,10,1,0
hurricane-matthew_00000021,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000021_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000021_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000021_post_disaster.png,28,3,449.8994374348571,233.34618788520172,2.37887692,29.44172287,61.575717929999996,WORLDVIEW02,18,10,0,0
hurricane-matthew_00000023,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000023_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000023_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000023_post_disaster.png,114,10,355.8026078870043,258.66142939504846,2.37887692,29.44172287,61.575717929999996,WORLDVIEW02,37,62,13,2
hurricane-matthew_00000030,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000030_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000030_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000030_post_disaster.png,162,6,944.6942609766307,812.6461289166871,2.37887692,29.44172287,61.575717929999996,WORLDVIEW02,134,14,13,1
hurricane-matthew_00000031,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000031_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000031_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000031_post_disaster.png,17,0,558.3457834431439,378.8762280109754,2.37887692,29.44172287,61.575717929999996,WORLDVIEW02,3,14,0,0
hurricane-matthew_00000034,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000034_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000034_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000034_post_disaster.png,16,3,500.0286529822683,526.1132342891332,2.37887692,29.44172287,61.575717929999996,WORLDVIEW02,2,10,4,0
hurricane-matthew_00000035,hurricane-matthew,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/hurricane-matthew_00000035_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000035_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/hurricane-matthew_00000035_post_disaster.png,66,3,376.5594018683965,269.68085239870135,2.37887692,29.44172287,61.575717929999996,WORLDVIEW02,30,33,3,0
